ORDER	LATENCY	ABS
1529	2116	4354164
1530	2312	4356476
1531	2053	4358529
1532	2146	4360675
1533	2088	4362763
1534	2048	4364811
1535	2086	4366897
1536	1918	4368815
1537	1858	4370673
1538	1922	4372595
1539	2301	4374896
1540	2183	4377079
1541	2122	4379201
1542	2161	4381362
1543	4285	4385647
1544	2246	4387893
1545	2307	4390200
1546	2103	4392303
1547	2031	4394334
1548	2103	4396437
1549	2013	4398450
1550	2152	4400602
1551	2148	4402750
1552	2162	4404912
1553	1971	4406883
1554	2057	4408940
1555	1896	4410836
1556	2066	4412902
1557	2413	4415315
1558	2320	4417635
1559	2417	4420052
1560	3123	4423175
1561	2370	4425545
1562	2864	4428409
1563	3155	4431564
1564	2921	4434485
1565	2280	4436765
1566	3619	4440384
1567	5786	4446170
1568	2155	4448325
1569	2152	4450477
1570	2115	4452592
1571	2025	4454617
1572	1975	4456592
1573	1974	4458566
1574	1977	4460543
1575	1860	4462403
1576	1899	4464302
1577	2112	4466414
1578	2287	4468701
1579	2148	4470849
1580	2069	4472918
1581	2334	4475252
1582	2325	4477577
1583	2659	4480236
1584	2148	4482384
1585	2135	4484519
1586	2041	4486560
1587	2104	4488664
1588	2525	4491189
1589	2405	4493594
1590	2020	4495614
1591	2089	4497703
1592	1941	4499644
1593	2198	4501842
1594	2118	4503960
1595	1997	4505957
1596	2057	4508014
1597	2031	4510045
1598	2087	4512132
1599	2009	4514141
1600	1977	4516118
1601	1983	4518101
1602	1962	4520063
1603	2055	4522118
1604	2069	4524187
1605	2104	4526291
1606	2167	4528458
1607	2079	4530537
1608	1959	4532496
1609	1951	4534447
1610	1988	4536435
1611	2066	4538501
1612	2074	4540575
1613	2161	4542736
1614	2066	4544802
1615	2119	4546921
1616	2046	4548967
1617	1928	4550895
1618	2098	4552993
1619	2057	4555050
1620	2053	4557103
1621	1933	4559036
1622	2030	4561066
1623	1994	4563060
1624	1950	4565010
1625	1974	4566984
1626	1954	4568938
1627	2106	4571044
1628	1898	4572942
1629	2234	4575176
1630	2151	4577327
1631	2050	4579377
1632	2060	4581437
1633	1974	4583411
1634	1960	4585371
1635	1883	4587254
1636	1990	4589244
1637	2125	4591369
1638	2284	4593653
1639	2054	4595707
1640	2019	4597726
1641	1971	4599697
1642	2178	4601875
1643	2142	4604017
1644	2033	4606050
1645	2051	4608101
1646	2143	4610244
1647	5252	4615496
1648	5962	4621458
1649	3948	4625406
1650	3762	4629168
1651	3656	4632824
1652	3417	4636241
1653	3413	4639654
1654	3300	4642954
1655	3399	4646353
1656	3171	4649524
1657	3261	4652785
1658	3280	4656065
1659	4370	4660435
1660	3211	4663646
1661	2331	4665977
1662	3416	4669393
1663	3626	4673019
1664	2261	4675280
1665	3216	4678496
1666	2230	4680726
1667	3306	4684032
1668	3312	4687344
1669	3279	4690623
1670	3336	4693959
1671	3554	4697513
1672	3222	4700735
1673	2297	4703032
1674	3332	4706364
1675	3343	4709707
1676	2879	4712586
1677	3343	4715929
1678	3339	4719268
1679	3330	4722598
1680	3471	4726069
1681	3381	4729450
1682	3356	4732806
1683	3112	4735918
1684	2304	4738222
1685	2764	4740986
1686	2269	4743255
1687	2173	4745428
1688	2079	4747507
1689	2000	4749507
1690	2153	4751660
1691	2178	4753838
1692	2256	4756094
1693	2357	4758451
1694	2191	4760642
1695	2078	4762720
1696	2057	4764777
1697	2056	4766833
1698	2092	4768925
1699	2084	4771009
1700	2040	4773049
1701	2023	4775072
1702	2021	4777093
1703	2087	4779180
1704	2059	4781239
1705	2125	4783364
1706	2018	4785382
1707	1904	4787286
1708	2040	4789326
1709	1937	4791263
1710	1968	4793231
1711	2099	4795330
1712	2088	4797418
1713	2013	4799431
1714	1998	4801429
1715	1904	4803333
1716	1938	4805271
1717	1857	4807128
1718	2070	4809198
1719	2141	4811339
1720	2025	4813364
1721	2029	4815393
1722	1994	4817387
1723	1987	4819374
1724	1855	4821229
1725	1997	4823226
1726	1957	4825183
1727	2150	4827333
1728	2165	4829498
1729	2049	4831547
1730	1974	4833521
1731	1926	4835447
1732	1959	4837406
1733	1981	4839387
1734	2063	4841450
1735	1908	4843358
1736	2027	4845385
1737	2058	4847443
1738	2030	4849473
1739	2082	4851555
1740	2060	4853615
1741	1968	4855583
1742	1868	4857451
1743	2021	4859472
1744	2248	4861720
1745	2109	4863829
1746	2022	4865851
1747	2001	4867852
1748	2364	4870216
1749	2123	4872339
1750	2190	4874529
1751	2052	4876581
1752	2246	4878827
1753	2421	4881248
1754	2781	4884029
1755	2589	4886618
1756	3837	4890455
1757	3895	4894350
1758	3327	4897677
1759	3622	4901299
1760	2273	4903572
1761	2259	4905831
1762	2134	4907965
1763	2052	4910017
1764	2029	4912046
1765	2022	4914068
1766	2034	4916102
1767	2060	4918162
1768	1901	4920063
1769	1934	4921997


--------------
Stats:
	Total: 1769
	Mean: 2781.9610797237915
	StdDev: 1226.2405121795605
	Max: 3922
	Percentile (25, 50, 75, 95, 99): (2086, 2370, 3209, 3544, 3792)
--------------

