ORDER	LATENCY	ABS
700	3942	4340600
701	3865	4344465
702	3819	4348284
703	3969	4352253
704	4275	4356528
705	4842	4361370
706	4095	4365465
707	3767	4369232
708	3750	4372982
709	3715	4376697
710	3803	4380500
711	3529	4384029
712	3526	4387555
713	3570	4391125
714	3518	4394643
715	3748	4398391
716	3594	4401985
717	3523	4405508
718	3786	4409294
719	3669	4412963
720	4940	4417903
721	3982	4421885
722	3540	4425425
723	3555	4428980
724	3497	4432477
725	3513	4435990
726	3876	4439866
727	3532	4443398
728	3389	4446787
729	3663	4450450
730	3726	4454176
731	3498	4457674
732	3409	4461083
733	3250	4464333
734	3204	4467537
735	3260	4470797
736	3672	4474469
737	3251	4477720
738	3564	4481284
739	3304	4484588
740	4005	4488593
741	4064	4492657
742	3922	4496579
743	3797	4500376
744	3848	4504224
745	4131	4508355
746	4008	4512363
747	4068	4516431
748	4436	4520867
749	4005	4524872
750	4041	4528913
751	3898	4532811
752	4009	4536820
753	4046	4540866
754	3949	4544815
755	3944	4548759
756	3961	4552720
757	3974	4556694
758	3891	4560585
759	3822	4564407
760	3885	4568292
761	3922	4572214
762	3962	4576176
763	3973	4580149
764	3903	4584052
765	4012	4588064
766	4212	4592276
767	10617	4602893
768	11815	4614708
769	12752	4627460
770	11177	4638637
771	5809	4644446
772	4696	4649142
773	4708	4653850
774	4974	4658824
775	12201	4671025
776	5347	4676372
777	4559	4680931
778	4981	4685912
779	4647	4690559
780	4771	4695330
781	4543	4699873
782	4761	4704634
783	5193	4709827
784	5620	4715447
785	5584	4721031
786	11408	4732439
787	7901	4740340
788	6903	4747243
789	5927	4753170
790	5715	4758885
791	6604	4765489
792	6427	4771916
793	6748	4778664
794	5977	4784641
795	6162	4790803
796	6612	4797415
797	5908	4803323
798	5785	4809108
799	5644	4814752
800	5656	4820408
801	5880	4826288
802	6177	4832465
803	6438	4838903
804	6315	4845218
805	5583	4850801
806	5860	4856661
807	5146	4861807
808	5081	4866888
809	5497	4872385
810	5152	4877537
811	6127	4883664
812	5326	4888990
813	5818	4894808
814	5282	4900090
815	4969	4905059
816	9833	4914892
817	6006	4920898
818	14479	4935377
819	5135	4940512
820	4707	4945219
821	5774	4950993
822	5350	4956343
823	5121	4961464
824	4225	4965689
825	4399	4970088
826	5349	4975437
827	5801	4981238
828	5640	4986878
829	4892	4991770
830	5110	4996880
831	9551	5006431
832	5372	5011803
833	4716	5016519
834	4836	5021355
835	5914	5027269
836	6003	5033272
837	5014	5038286
838	4620	5042906
839	4926	5047832
840	5449	5053281
841	5305	5058586
842	5063	5063649
843	4495	5068144
844	5572	5073716
845	6129	5079845
846	6414	5086259
847	5510	5091769
848	6494	5098263
849	5792	5104055
850	4899	5108954
851	4761	5113715
852	5328	5119043
853	5093	5124136
