ORDER	LATENCY	ABS
564	94586	20225996
565	92555	20318551
566	90500	20409051
567	88528	20497579
568	86605	20584184
569	84609	20668793
570	82635	20751428
571	102717	20854145
572	100813	20954958
573	98889	21053847
574	96996	21150843
575	95218	21246061
576	93080	21339141
577	91293	21430434
578	89478	21519912
579	87623	21607535
580	85822	21693357
581	84006	21777363
582	82192	21859555
583	80353	21939908
584	78535	22018443
585	77861	22096304
586	75926	22172230
587	73995	22246225
588	72142	22318367
589	70202	22388569
590	72263	22460832
591	69498	22530330
592	67532	22597862
593	65566	22663428
594	63760	22727188
595	61815	22789003
596	59845	22848848
597	58080	22906928
598	56765	22963693
599	54780	23018473
600	52764	23071237
601	50842	23122079
602	48848	23170927
603	52245	23223172
604	50319	23273491
605	48525	23322016
606	46678	23368694
607	44857	23413551
608	44261	23457812
609	42355	23500167
610	40249	23540416
611	38363	23578779
612	36425	23615204
613	38006	23653210
614	36159	23689369
615	34147	23723516
616	32215	23755731
617	30221	23785952
618	28086	23814038
619	23658	23837696
620	21709	23859405
621	19733	23879138
622	17913	23897051
623	16116	23913167
624	14041	23927208
625	12084	23939292
626	18212	23957504
627	16305	23973809
628	14357	23988166
629	12203	24000369
630	9796	24010165
631	14660	24024825
632	12825	24037650
633	14309	24051959
634	12688	24064647
635	22371	24087018
636	20952	24107970
637	19028	24126998
638	17098	24144096
639	15056	24159152
640	22368	24181520
641	20086	24201606
642	18750	24220356
643	16698	24237054
644	14739	24251793
645	26501	24278294
646	24549	24302843
647	22461	24325304
648	20511	24345815
649	18495	24364310
650	16574	24380884
651	14639	24395523
652	12615	24408138
653	12475	24420613
654	10644	24431257
655	23733	24454990
656	21893	24476883
657	20021	24496904
658	18125	24515029
659	15772	24530801
660	13880	24544681
661	11933	24556614
662	9815	24566429
663	7887	24574316
664	5965	24580281
665	9966	24590247
666	9171	24599418
667	11183	24610601
668	9196	24619797
669	8304	24628101
670	14301	24642402
671	15856	24658258
672	17182	24675440
673	15338	24690778
674	13302	24704080
675	11312	24715392
676	9334	24724726
677	7375	24732101
678	16153	24748254
679	13931	24762185
680	11938	24774123
681	18248	24792371
682	19761	24812132
683	18323	24830455
684	16433	24846888
685	15209	24862097
686	13282	24875379
687	11347	24886726
688	9206	24895932
689	15335	24911267
690	13526	24924793
691	11555	24936348
692	8839	24945187
693	11029	24956216
694	17606	24973822
695	15710	24989532
696	16669	25006201
697	14813	25021014
698	14878	25035892
699	15645	25051537
700	13703	25065240
701	11678	25076918
702	9714	25086632
703	10860	25097492
704	9019	25106511
705	20443	25126954
706	18653	25145607
707	22961	25168568
708	24207	25192775
709	22272	25215047
710	20239	25235286
711	18376	25253662
712	16502	25270164
713	14607	25284771
714	12708	25297479
715	21526	25319005
716	19574	25338579
717	17650	25356229
718	15738	25371967
719	13816	25385783
720	17082	25402865
721	22067	25424932
722	26784	25451716
723	24863	25476579
724	22746	25499325
725	20812	25520137
726	18790	25538927
727	16911	25555838
728	15037	25570875
729	19575	25590450
730	18092	25608542
731	16375	25624917
732	17893	25642810
733	16014	25658824
734	14087	25672911
735	15435	25688346
736	13493	25701839
737	12560	25714399
738	10777	25725176
739	8901	25734077
740	19480	25753557
741	17593	25771150
742	18692	25789842
743	16758	25806600
744	24180	25830780
745	22275	25853055
746	20367	25873422
747	18176	25891598
748	16057	25907655
749	14168	25921823
750	12317	25934140
751	10294	25944434
752	8203	25952637
753	12212	25964849
754	10271	25975120
755	8369	25983489
756	24727	26008216
757	22810	26031026
758	20950	26051976
759	30909	26082885
760	27916	26110801
761	25353	26136154
762	23506	26159660
763	21575	26181235
764	19684	26200919
765	17787	26218706
766	15910	26234616
767	18864	26253480
768	36514	26289994
769	34532	26324526
770	32572	26357098
771	35626	26392724
772	35882	26428606
773	33893	26462499
774	32020	26494519
775	30102	26524621
776	28096	26552717
777	26174	26578891
778	24277	26603168
779	22204	26625372
780	20320	26645692
781	18479	26664171
782	16596	26680767
783	14725	26695492
784	54515	26750007
785	52708	26802715
786	50781	26853496
787	48600	26902096
788	45685	26947781
789	43642	26991423
790	41584	27033007
791	39702	27072709
792	37678	27110387
793	35851	27146238
794	34022	27180260
795	32183	27212443
796	30344	27242787
797	28492	27271279
798	26644	27297923
799	24805	27322728
800	22713	27345441
801	20859	27366300
802	18969	27385269
803	17115	27402384
804	25301	27427685
805	23298	27450983
806	21441	27472424
807	19529	27491953
808	17640	27509593
809	15739	27525332
810	13860	27539192
811	11979	27551171
812	9644	27560815
813	10853	27571668
814	8921	27580589
815	14390	27594979
816	12611	27607590
817	10616	27618206
818	8690	27626896
819	6792	27633688
820	4878	27638566
821	8047	27646613
822	6256	27652869
823	8450	27661319
824	10328	27671647
825	8517	27680164
826	6635	27686799
827	5767	27692566
828	20390	27712956
829	21142	27734098
830	19499	27753597
831	17482	27771079
832	15459	27786538
833	15025	27801563
834	13277	27814840
835	11349	27826189
836	9399	27835588
837	7458	27843046
838	9500	27852546
839	8413	27860959
840	6298	27867257
841	4405	27871662
842	30205	27901867
843	28703	27930570
844	26796	27957366
845	24775	27982141
846	22889	28005030
847	21035	28026065
848	19160	28045225
849	17298	28062523
850	15236	28077759
851	13394	28091153
852	11502	28102655
853	22034	28124689
854	36557	28161246
855	34884	28196130
856	33146	28229276
857	31354	28260630
858	29598	28290228
859	27850	28318078
860	26061	28344139
861	24331	28368470
862	22593	28391063
863	20839	28411902
864	18973	28430875
865	16345	28447220
866	14315	28461535
867	12476	28474011
868	9618	28483629
869	7763	28491392
870	5920	28497312
871	4066	28501378
872	11170	28512548
873	7333	28519881
874	5429	28525310
875	3535	28528845
876	9543	28538388
877	7636	28546024
878	6511	28552535
879	4763	28557298
880	2900	28560198
881	2315	28562513
882	2214	28564727
883	4479	28569206
884	3266	28572472
885	5487	28577959
886	18522	28596481
887	16780	28613261
888	15036	28628297
889	13255	28641552
890	11442	28652994
891	9594	28662588
892	10118	28672706
893	8330	28681036
894	14541	28695577
895	12513	28708090
896	11334	28719424
897	9542	28728966
898	9714	28738680
899	7682	28746362
900	9320	28755682
901	7412	28763094
902	5928	28769022
903	8889	28777911
904	6623	28784534
905	4763	28789297
906	6450	28795747
907	8971	28804718
908	7044	28811762
909	5273	28817035
910	7179	28824214
911	9705	28833919
912	14485	28848404
913	12855	28861259
914	11046	28872305
915	9292	28881597
916	7381	28888978
917	5502	28894480
918	13155	28907635
919	19827	28927462
920	17950	28945412
921	16102	28961514
922	14261	28975775
923	13008	28988783
924	11193	28999976
925	8585	29008561
926	21899	29030460
927	26718	29057178
928	24911	29082089
929	23095	29105184
930	22037	29127221
931	20292	29147513
932	18485	29165998
933	16646	29182644
934	14779	29197423
935	12894	29210317
936	11144	29221461
937	11698	29233159
938	14610	29247769
939	12784	29260553
940	17440	29277993
941	15607	29293600
942	14223	29307823
943	21636	29329459
944	20737	29350196
945	18816	29369012
946	16988	29386000
947	15129	29401129
948	13262	29414391
949	28843	29443234
950	27003	29470237
951	29132	29499369
952	32174	29531543
953	30346	29561889
954	28346	29590235
955	26501	29616736
956	28140	29644876
957	25825	29670701
958	24151	29694852
959	22307	29717159
960	20830	29737989
961	19216	29757205
962	17469	29774674
963	15628	29790302
964	13807	29804109
965	11961	29816070
966	10109	29826179
967	8231	29834410
968	8388	29842798
969	11231	29854029
970	9327	29863356
971	6783	29870139
972	4630	29874769
973	11593	29886362
974	9765	29896127
975	14639	29910766
976	12577	29923343
977	10709	29934052
978	8870	29942922
979	15937	29958859
980	14104	29972963
981	17912	29990875
982	16082	30006957
983	15546	30022503
984	13679	30036182
985	11793	30047975
986	9892	30057867
987	7994	30065861
988	13602	30079463
989	11710	30091173
990	17132	30108305
991	15001	30123306
992	21817	30145123
993	25438	30170561
994	23454	30194015
995	21573	30215588
996	19698	30235286
997	17829	30253115
998	15939	30269054
999	19939	30288993
1000	18005	30306998
1001	16117	30323115
1002	26549	30349664
1003	33368	30383032
1004	31435	30414467
1005	29541	30444008
1006	26982	30470990
1007	24894	30495884
1008	23019	30518903
1009	20892	30539795
1010	18997	30558792
1011	17088	30575880
1012	26039	30601919
1013	24175	30626094
1014	22327	30648421
1015	20590	30669011
1016	18785	30687796
1017	16770	30704566
1018	26794	30731360
1019	37018	30768378
1020	35161	30803539
1021	33288	30836827
1022	31428	30868255
1023	29418	30897673
1024	27635	30925308
1025	29474	30954782
1026	27672	30982454
1027	25799	31008253
1028	23935	31032188
1029	21175	31053363
1030	19164	31072527
1031	17092	31089619
1032	15159	31104778
1033	13278	31118056
1034	11443	31129499
1035	27869	31157368
1036	25897	31183265
1037	24054	31207319
1038	22279	31229598
1039	20345	31249943
1040	18476	31268419
1041	16311	31284730
1042	20929	31305659
1043	19202	31324861
1044	17372	31342233
1045	16331	31358564
1046	14500	31373064
1047	28355	31401419
1048	26845	31428264
1049	25003	31453267
1050	26358	31479625
1051	24502	31504127
1052	22695	31526822
1053	20855	31547677
1054	18984	31566661
1055	17125	31583786
1056	15274	31599060
1057	12749	31611809
1058	10864	31622673
1059	9882	31632555
1060	8059	31640614
1061	6206	31646820
1062	7609	31654429
1063	7201	31661630
1064	5324	31666954
1065	5727	31672681
1066	5485	31678166
1067	3639	31681805
1068	4157	31685962
1069	4766	31690728
1070	5162	31695890
1071	7458	31703348
1072	5625	31708973
1073	5749	31714722
1074	4176	31718898
1075	3935	31722833
1076	8361	31731194
1077	20593	31751787
